Date,Region,Product_Category,Revenue,Expenses,Net_Profit,Customer_Count,Marketing_Spend,Employee_Cost,Sales_Channel,Order_Count
2023-10-23,West,Grocery,60243.0,58759.0,1484.0,24,11416.0,,Offline,930
2023-10-24,South,Furniture,8866.0,107973.0,-99107.0,322,29877.0,45420.0,Hybrid,254
2023-10-25,East,Grocery,168317.0,46306.0,122011.0,84,33501.0,38710.0,Hybrid,283
2023-10-26,North,Electronics,180796.0,,70427.0,43,1891.0,41498.0,Hybrid,60
2023-10-27,West,Electronics,133681.0,30379.0,103302.0,368,44352.0,32283.0,Hybrid,118
2023-10-28,North,Grocery,76354.0,122667.0,-46313.0,205,42715.0,67169.0,Offline,423
2023-10-29,North,Clothing,56374.0,136034.0,-79660.0,340,14684.0,63457.0,Hybrid,556
2023-10-30,East,Grocery,119397.0,146923.0,-27526.0,38,27614.0,26968.0,Online,998
2023-10-31,South,Grocery,129577.0,119626.0,9951.0,203,12382.0,63508.0,Offline,722
2023-11-01,South,Electronics,166188.0,127180.0,39008.0,25,48106.0,64220.0,Offline,36
2023-11-02,North,Furniture,86029.0,54349.0,31680.0,432,17773.0,6738.0,Online,531
2023-11-03,West,Electronics,98574.0,147817.0,-49243.0,86,41170.0,4098.0,Online,91
2023-11-04,South,Furniture,156519.0,7730.0,148789.0,302,46147.0,39244.0,Hybrid,301
2023-11-05,West,Electronics,35431.0,146993.0,-111562.0,90,17629.0,9253.0,Online,724
2023-11-06,South,Grocery,153980.0,21023.0,132957.0,414,43179.0,55333.0,Offline,917
2023-11-07,West,Electronics,34336.0,128796.0,-94460.0,437,927.0,51969.0,Offline,919
2023-11-08,East,Electronics,45992.0,83533.0,-37541.0,133,31916.0,45411.0,Offline,734
2023-11-09,West,Electronics,60350.0,,,28,1231.0,36421.0,Hybrid,217
2023-11-10,East,Grocery,74561.0,43979.0,30582.0,464,1299.0,2454.0,Hybrid,735
2023-11-11,East,Grocery,56955.0,24837.0,32118.0,111,29373.0,18522.0,Online,923
2023-11-12,West,Grocery,66240.0,148069.0,-81829.0,401,7525.0,39575.0,Hybrid,98
2023-11-13,East,Grocery,156165.0,106975.0,49190.0,86,14981.0,,Hybrid,456
2023-11-14,North,Furniture,142227.0,22923.0,119304.0,238,25911.0,56268.0,Offline,531
2023-11-15,East,Furniture,51607.0,10876.0,40731.0,459,31858.0,11402.0,Offline,809
2023-11-16,South,Clothing,169559.0,,106586.0,306,40892.0,37527.0,Online,538
2023-11-17,West,Grocery,,135959.0,55781.0,212,15461.0,53181.0,Offline,28
2023-11-18,North,Furniture,157035.0,44422.0,112613.0,481,22267.0,28002.0,Hybrid,576
2023-11-19,West,Electronics,186196.0,53413.0,132783.0,463,41500.0,13460.0,Online,324
2023-11-20,South,Grocery,57870.0,104484.0,-46614.0,70,36635.0,31482.0,Online,223
2023-11-21,South,Clothing,192619.0,135913.0,56706.0,35,21892.0,17447.0,Offline,80
2023-11-22,South,Clothing,69110.0,30756.0,38354.0,80,,49228.0,Offline,563
2023-11-23,East,Clothing,189626.0,73576.0,116050.0,112,5729.0,51126.0,Offline,458
2023-11-24,East,Electronics,157008.0,120248.0,36760.0,476,24272.0,21545.0,Online,614
2023-11-25,West,Furniture,121895.0,,109591.0,335,19299.0,56114.0,Offline,176
2023-11-26,West,Electronics,9426.0,32341.0,-22915.0,372,47015.0,58801.0,Hybrid,522
2023-11-27,North,Grocery,32606.0,137830.0,-105224.0,166,24055.0,14890.0,Online,749
2023-11-28,North,Clothing,183904.0,129039.0,54865.0,372,27116.0,53482.0,Offline,457
2023-11-29,West,Electronics,33151.0,134447.0,-101296.0,368,19833.0,64397.0,Hybrid,423
2023-11-30,East,Electronics,16308.0,101485.0,-85177.0,203,4761.0,2740.0,Hybrid,100
2023-12-01,South,Furniture,198594.0,24092.0,174502.0,284,3966.0,31121.0,Offline,890
2023-12-02,West,Furniture,181743.0,133562.0,48181.0,333,47053.0,12218.0,Hybrid,740
2023-12-03,North,Clothing,95306.0,5729.0,89577.0,195,3588.0,35722.0,Online,403
2023-12-04,East,Electronics,111984.0,139046.0,-27062.0,335,46283.0,50431.0,Online,576
2023-12-05,West,Electronics,7204.0,120222.0,-113018.0,122,1615.0,52543.0,Hybrid,380
2023-12-06,West,Furniture,97769.0,87216.0,10553.0,322,5078.0,43000.0,Online,531
2023-12-07,East,Electronics,92265.0,85860.0,6405.0,174,3090.0,31921.0,Offline,332
2023-12-08,West,Electronics,36131.0,98870.0,-62739.0,70,7872.0,31614.0,Hybrid,318
2023-12-09,East,Electronics,57428.0,23398.0,34030.0,101,4073.0,62189.0,Online,653
2023-12-10,South,Furniture,38870.0,36650.0,2220.0,295,3478.0,18601.0,Offline,537
2023-12-11,East,Clothing,108547.0,105889.0,2658.0,464,43907.0,,Offline,740
2023-12-12,East,Grocery,54067.0,5159.0,48908.0,466,9922.0,68612.0,Online,89
2023-12-13,East,Clothing,194657.0,100162.0,94495.0,162,44126.0,17292.0,Hybrid,604
2023-12-14,West,Grocery,117217.0,104834.0,12383.0,234,24197.0,32510.0,Offline,511
2023-12-15,West,Electronics,157679.0,23638.0,134041.0,136,31320.0,,Offline,42
2023-12-16,East,Clothing,161040.0,3073.0,157967.0,202,38243.0,31383.0,Offline,885
2023-12-17,West,Grocery,103934.0,31320.0,72614.0,124,5425.0,12785.0,Offline,807
2023-12-18,North,Furniture,147980.0,36924.0,111056.0,271,29930.0,,Hybrid,926
2023-12-19,North,Electronics,162495.0,70116.0,92379.0,27,29334.0,40028.0,Online,389
2023-12-20,West,Electronics,79707.0,4159.0,75548.0,19,,25855.0,Online,81
2023-12-21,West,Clothing,66215.0,50940.0,15275.0,101,22176.0,25281.0,Online,402
2023-12-22,North,Electronics,191907.0,81436.0,110471.0,148,44054.0,,Offline,107
2023-12-23,South,Clothing,54429.0,16678.0,,490,20314.0,61155.0,Hybrid,111
2023-12-24,West,Electronics,87152.0,145093.0,-57941.0,458,15216.0,27918.0,Online,277
2023-12-25,North,Electronics,113048.0,139844.0,-26796.0,342,28028.0,57313.0,Hybrid,214
2023-12-26,East,Furniture,174530.0,69163.0,105367.0,366,2495.0,18443.0,Online,743
2023-12-27,West,Furniture,182241.0,53137.0,129104.0,349,22914.0,33250.0,Offline,818
2023-12-28,North,Grocery,143731.0,63497.0,80234.0,458,14344.0,2922.0,Online,506
2023-12-29,North,Furniture,,102485.0,94201.0,61,37159.0,32976.0,Offline,121
2023-12-30,South,Furniture,82240.0,107468.0,-25228.0,204,16022.0,12991.0,Offline,134
2023-12-31,East,Clothing,168865.0,2901.0,165964.0,475,40413.0,54744.0,Online,818
2024-01-01,East,Furniture,118688.0,89980.0,28708.0,498,8998.0,23733.0,Hybrid,720
2024-01-02,South,Grocery,51473.0,109594.0,-58121.0,215,42822.0,3473.0,Offline,962
2024-01-03,South,Electronics,101762.0,4881.0,96881.0,296,2602.0,9108.0,Hybrid,371
2024-01-04,East,Grocery,111956.0,31863.0,80093.0,484,36298.0,29715.0,Online,257
2024-01-05,East,Furniture,123452.0,138694.0,-15242.0,410,9024.0,33210.0,Offline,697
2024-01-06,West,Grocery,191823.0,,57373.0,448,31346.0,,Hybrid,798
2024-01-07,West,Clothing,131311.0,47201.0,84110.0,375,8607.0,66516.0,Offline,954
2024-01-08,South,Electronics,190326.0,61251.0,129075.0,102,49894.0,34362.0,Online,875
2024-01-09,West,Grocery,12006.0,74572.0,-62566.0,429,18768.0,55604.0,Offline,180
2024-01-10,North,Electronics,79218.0,41255.0,37963.0,494,48203.0,5889.0,Online,933
2024-01-11,West,Clothing,169912.0,65212.0,104700.0,419,24899.0,32971.0,Hybrid,48
2024-01-12,West,Clothing,37430.0,52210.0,-14780.0,318,10124.0,51551.0,Offline,599
2024-01-13,North,Grocery,28091.0,127629.0,-99538.0,154,27626.0,4201.0,Hybrid,897
2024-01-14,South,Furniture,169055.0,24499.0,144556.0,95,23631.0,38958.0,Online,19
2024-01-15,North,Grocery,28989.0,104552.0,-75563.0,162,49091.0,6681.0,Online,46
2024-01-16,West,Clothing,80451.0,63360.0,17091.0,11,,47870.0,Hybrid,451
2024-01-17,South,Electronics,23990.0,137675.0,-113685.0,351,41131.0,68203.0,Hybrid,898
2024-01-18,West,Electronics,95270.0,129466.0,-34196.0,398,36377.0,29152.0,Online,56
2024-01-19,North,Furniture,85360.0,87473.0,-2113.0,269,19070.0,51061.0,Hybrid,741
2024-01-20,North,Grocery,41081.0,145704.0,-104623.0,173,12982.0,58619.0,Online,657
2024-01-21,West,Electronics,147105.0,93873.0,53232.0,15,34818.0,59235.0,Hybrid,92
2024-01-22,East,Grocery,113272.0,67756.0,45516.0,158,,38890.0,Online,82
2024-01-23,East,Clothing,,58344.0,-37103.0,214,21540.0,62401.0,Online,737
2024-01-24,North,Electronics,129932.0,140421.0,-10489.0,127,,12217.0,Offline,79
2024-01-25,North,Furniture,10939.0,73154.0,-62215.0,494,45968.0,49351.0,Online,662
2024-01-26,East,Clothing,118000.0,29464.0,88536.0,98,,34741.0,Online,873
2024-01-27,East,Furniture,183634.0,123897.0,59737.0,163,14666.0,21654.0,Offline,283
2024-01-28,West,Clothing,40063.0,39344.0,719.0,448,7072.0,,Offline,311
2024-01-29,West,Electronics,163117.0,85791.0,77326.0,176,33502.0,2408.0,Hybrid,997
2024-01-30,East,Furniture,180841.0,134534.0,46307.0,477,27472.0,43903.0,Hybrid,160
2024-01-31,West,Furniture,52118.0,122209.0,-70091.0,170,47335.0,2218.0,Online,316
2024-02-01,West,Clothing,89703.0,83441.0,6262.0,279,42964.0,51572.0,Hybrid,877
2024-02-02,South,Furniture,157697.0,92456.0,65241.0,65,47418.0,59798.0,Hybrid,979
2024-02-03,West,Clothing,133557.0,83788.0,49769.0,237,23423.0,31105.0,Online,668
2024-02-04,North,Clothing,32076.0,16175.0,15901.0,346,2409.0,66063.0,Offline,156
2024-02-05,West,Clothing,49605.0,139263.0,,158,45418.0,8619.0,Offline,888
2024-02-06,West,Clothing,89565.0,85434.0,4131.0,55,33348.0,12939.0,Online,714
2024-02-07,East,Electronics,44121.0,86518.0,-42397.0,153,2583.0,19226.0,Online,468
2024-02-08,North,Clothing,,68537.0,-32104.0,247,46646.0,26322.0,Online,921
2024-02-09,West,Grocery,48309.0,117721.0,-69412.0,281,48485.0,59215.0,Online,853
2024-02-10,West,Furniture,,49645.0,22823.0,129,17640.0,17878.0,Online,462
2024-02-11,South,Grocery,180326.0,25283.0,155043.0,349,3170.0,7560.0,Online,854
2024-02-12,West,Electronics,72293.0,88971.0,-16678.0,422,37019.0,39278.0,Hybrid,117
2024-02-13,West,Grocery,101258.0,94759.0,6499.0,229,45012.0,37212.0,Hybrid,666
2024-02-14,South,Furniture,173925.0,104780.0,69145.0,17,38529.0,24946.0,Hybrid,364
2024-02-15,East,Grocery,43405.0,32734.0,10671.0,353,15191.0,32740.0,Offline,843
2024-02-16,West,Electronics,48527.0,2515.0,46012.0,396,40120.0,8253.0,Online,631
2024-02-17,South,Clothing,82227.0,,-30555.0,482,34762.0,,Online,711
2024-02-18,North,Grocery,136564.0,68727.0,67837.0,284,26095.0,,Hybrid,913
2024-02-19,East,Electronics,144883.0,111164.0,,362,33940.0,28632.0,Offline,466
2024-02-20,North,Electronics,98344.0,48216.0,50128.0,75,9130.0,49365.0,Hybrid,775
2024-02-21,North,Furniture,160344.0,73833.0,86511.0,88,31750.0,68593.0,Online,184
2024-02-22,North,Furniture,52153.0,,-8602.0,95,29298.0,34431.0,Online,960
2024-02-23,West,Grocery,113042.0,29856.0,83186.0,133,43536.0,38436.0,Hybrid,660
2024-02-24,South,Clothing,59110.0,75870.0,-16760.0,211,33712.0,19413.0,Hybrid,166
2024-02-25,South,Electronics,150051.0,,10971.0,475,42425.0,39485.0,Online,75
2024-02-26,South,Grocery,33328.0,9987.0,23341.0,159,12482.0,69232.0,Hybrid,748
2024-02-27,South,Electronics,117911.0,98502.0,19409.0,55,9155.0,17101.0,Online,826
2024-02-28,East,Electronics,17867.0,136404.0,-118537.0,122,19082.0,9831.0,Hybrid,272
2024-02-29,West,Clothing,64234.0,,-4089.0,100,35555.0,52897.0,Offline,691
2024-03-01,North,Clothing,30851.0,11873.0,18978.0,150,45225.0,6004.0,Online,503
2024-03-02,North,Grocery,36279.0,107219.0,-70940.0,298,4508.0,46924.0,Offline,795
2024-03-03,West,Clothing,78402.0,7033.0,71369.0,398,44964.0,22509.0,Hybrid,563
2024-03-04,North,Clothing,,75324.0,-54875.0,227,,38170.0,Offline,587
2024-03-05,West,Grocery,81221.0,17689.0,63532.0,86,996.0,44555.0,Hybrid,656
2024-03-06,North,Clothing,94080.0,111756.0,-17676.0,420,34731.0,15662.0,Offline,343
2024-03-07,South,Furniture,,2066.0,8385.0,386,23712.0,66930.0,Offline,700
2024-03-08,North,Electronics,92178.0,116159.0,-23981.0,393,21137.0,48403.0,Offline,635
2024-03-09,West,Electronics,177388.0,,167855.0,343,45727.0,37365.0,Online,844
2024-03-10,West,Electronics,199136.0,117828.0,81308.0,161,17377.0,63188.0,Offline,251
2024-03-11,West,Electronics,68761.0,61658.0,7103.0,332,,27673.0,Hybrid,808
2024-03-12,West,Grocery,43870.0,40498.0,3372.0,248,10384.0,64471.0,Hybrid,835
2024-03-13,West,Electronics,101566.0,111028.0,-9462.0,124,3223.0,18156.0,Online,130
2024-03-14,East,Electronics,128749.0,13772.0,114977.0,328,5261.0,58287.0,Online,764
2024-03-15,East,Electronics,128765.0,91385.0,37380.0,378,8130.0,2645.0,Hybrid,358
2024-03-16,North,Electronics,129881.0,14940.0,114941.0,103,16875.0,60076.0,Offline,944
2024-03-17,West,Furniture,166945.0,120027.0,46918.0,492,42009.0,51151.0,Hybrid,692
2024-03-18,North,Electronics,133389.0,18932.0,,57,,68384.0,Online,408
2024-03-19,West,Furniture,194699.0,26648.0,168051.0,200,31065.0,34541.0,Online,861
2024-03-20,West,Grocery,30372.0,34966.0,-4594.0,471,37618.0,51955.0,Hybrid,495
2024-03-21,East,Clothing,8642.0,44598.0,-35956.0,21,33475.0,10290.0,Offline,622
2024-03-22,East,Electronics,164073.0,146870.0,17203.0,165,27573.0,59942.0,Offline,482
2024-03-23,South,Clothing,39064.0,63084.0,-24020.0,181,4690.0,,Online,980
2024-03-24,East,Clothing,19122.0,133250.0,-114128.0,486,2383.0,25509.0,Hybrid,850
2024-03-25,South,Grocery,160892.0,19118.0,141774.0,436,3386.0,37741.0,Hybrid,78
2024-03-26,South,Clothing,73431.0,24616.0,48815.0,410,9453.0,27898.0,Online,978
2024-03-27,South,Furniture,60745.0,133870.0,-73125.0,305,8881.0,63948.0,Hybrid,514
2024-03-28,South,Clothing,,9601.0,45480.0,186,23738.0,62768.0,Online,321
2024-03-29,South,Clothing,144783.0,27363.0,,350,14295.0,44262.0,Offline,788
2024-03-30,North,Clothing,154865.0,4795.0,150070.0,66,30928.0,6506.0,Offline,290
2024-03-31,East,Electronics,144271.0,99462.0,44809.0,352,10138.0,21605.0,Hybrid,297
2024-04-01,South,Electronics,81253.0,104892.0,-23639.0,349,5431.0,29231.0,Offline,681
2024-04-02,West,Furniture,41191.0,74833.0,-33642.0,457,43123.0,14515.0,Offline,752
2024-04-03,East,Furniture,15211.0,5084.0,10127.0,212,38992.0,39622.0,Online,971
2024-04-04,East,Electronics,116086.0,97865.0,18221.0,194,26911.0,17600.0,Online,475
2024-04-05,South,Furniture,199141.0,,196410.0,130,45688.0,28892.0,Hybrid,23
2024-04-06,North,Electronics,,134201.0,58617.0,235,21034.0,22801.0,Online,806
2024-04-07,South,Grocery,157614.0,3605.0,,211,37328.0,38695.0,Hybrid,172
2024-04-08,North,Clothing,167384.0,79506.0,87878.0,339,29681.0,29853.0,Hybrid,835
2024-04-09,West,Clothing,181314.0,46130.0,135184.0,372,38033.0,5429.0,Online,318
2024-04-10,East,Furniture,106971.0,70469.0,36502.0,389,20496.0,5606.0,Offline,908
2024-04-11,West,Electronics,98783.0,148259.0,-49476.0,463,7053.0,5478.0,Offline,798
2024-04-12,North,Electronics,130681.0,92436.0,38245.0,365,40646.0,41134.0,Offline,991
2024-04-13,North,Furniture,92893.0,114341.0,-21448.0,225,18573.0,26475.0,Offline,855
2024-04-14,West,Electronics,191460.0,133965.0,57495.0,469,7630.0,67177.0,Hybrid,193
2024-04-15,North,Grocery,163763.0,101694.0,,52,29905.0,22730.0,Offline,681
2024-04-16,North,Clothing,82960.0,21773.0,,384,36454.0,22113.0,Hybrid,916
2024-04-17,East,Furniture,89388.0,6239.0,83149.0,32,6289.0,21011.0,Online,118
2024-04-18,North,Furniture,27601.0,22863.0,4738.0,164,29430.0,56746.0,Online,6
2024-04-19,East,Electronics,154092.0,53415.0,100677.0,195,49390.0,43853.0,Hybrid,843
2024-04-20,West,Furniture,144227.0,70968.0,73259.0,258,18029.0,37818.0,Offline,483
2024-04-21,North,Grocery,172849.0,62430.0,110419.0,246,8442.0,38321.0,Hybrid,132
2024-04-22,West,Electronics,24710.0,3515.0,21195.0,302,8048.0,22309.0,Offline,93
2024-04-23,North,Electronics,113714.0,99206.0,14508.0,143,18796.0,19688.0,Offline,763
2024-04-24,West,Electronics,160604.0,147677.0,12927.0,330,32744.0,29176.0,Hybrid,522
2024-04-25,West,Electronics,133727.0,58240.0,75487.0,399,796.0,69879.0,Hybrid,563
2024-04-26,South,Grocery,154673.0,7586.0,147087.0,443,2909.0,68592.0,Offline,861
2024-04-27,North,Electronics,68227.0,122419.0,-54192.0,31,34729.0,10416.0,Hybrid,294
2024-04-28,South,Furniture,,124374.0,16665.0,370,31346.0,40994.0,Offline,641
2024-04-29,North,Grocery,89289.0,33186.0,56103.0,97,35536.0,67422.0,Hybrid,392
2024-04-30,South,Clothing,156094.0,,127166.0,162,39822.0,9584.0,Online,249
2024-05-01,East,Clothing,179535.0,124990.0,54545.0,134,49659.0,19830.0,Offline,614
2024-05-02,West,Furniture,10722.0,89029.0,-78307.0,88,27667.0,4591.0,Online,849
2024-05-03,North,Furniture,163485.0,22711.0,140774.0,355,29491.0,22395.0,Hybrid,595
2024-05-04,North,Grocery,86050.0,56962.0,29088.0,465,18301.0,55182.0,Online,703
2024-05-05,West,Clothing,88596.0,22039.0,66557.0,60,7858.0,17738.0,Hybrid,417
2024-05-06,North,Clothing,71732.0,38561.0,33171.0,225,,3631.0,Offline,143
2024-05-07,North,Clothing,,3577.0,,185,18171.0,18905.0,Hybrid,237
2024-05-08,South,Clothing,73323.0,109792.0,-36469.0,367,18002.0,20056.0,Hybrid,287
2024-05-09,North,Clothing,28816.0,12785.0,16031.0,262,25628.0,36447.0,Offline,277
2024-05-10,East,Electronics,45695.0,74227.0,-28532.0,463,32145.0,55418.0,Hybrid,387
2024-05-11,East,Furniture,155774.0,120680.0,35094.0,255,8137.0,38190.0,Offline,382
2024-05-12,West,Electronics,161314.0,63957.0,97357.0,236,1160.0,27014.0,Hybrid,450
2024-05-13,North,Clothing,60841.0,67431.0,,115,42175.0,51278.0,Offline,291
2024-05-14,West,Grocery,133498.0,73894.0,59604.0,202,7422.0,2780.0,Online,169
2024-05-15,East,Grocery,112096.0,57192.0,54904.0,325,28661.0,60258.0,Hybrid,443
2024-05-16,North,Electronics,97764.0,3462.0,94302.0,311,45221.0,43192.0,Hybrid,656
2024-05-17,North,Clothing,189646.0,130848.0,58798.0,45,4470.0,60300.0,Hybrid,184
2024-05-18,West,Grocery,90744.0,148583.0,-57839.0,451,3907.0,44923.0,Offline,45
2024-05-19,East,Electronics,33482.0,,-44624.0,213,28343.0,3395.0,Hybrid,755
2024-05-20,North,Electronics,14171.0,50665.0,-36494.0,431,9546.0,16779.0,Offline,827
2024-05-21,West,Clothing,105755.0,83010.0,22745.0,276,24300.0,30722.0,Hybrid,946
2024-05-22,East,Electronics,113125.0,74573.0,38552.0,277,15047.0,8111.0,Online,981
2024-05-23,West,Grocery,135722.0,109803.0,25919.0,179,38028.0,10984.0,Hybrid,268
2024-05-24,South,Electronics,111082.0,121682.0,-10600.0,48,31889.0,27924.0,Online,476
2024-05-25,North,Clothing,8696.0,15386.0,-6690.0,464,30846.0,53703.0,Offline,253
2024-05-26,South,Grocery,131310.0,126069.0,5241.0,148,23248.0,33577.0,Online,396
2024-05-27,East,Electronics,156130.0,56460.0,99670.0,301,46733.0,8711.0,Hybrid,289
2024-05-28,South,Furniture,156385.0,,17092.0,61,37355.0,5096.0,Hybrid,212
2024-05-29,South,Grocery,24149.0,117375.0,-93226.0,296,26348.0,67555.0,Offline,689
2024-05-30,East,Grocery,135064.0,114660.0,20404.0,298,8107.0,9254.0,Hybrid,21
2024-05-31,West,Furniture,,93319.0,,150,37287.0,6965.0,Hybrid,316
2024-06-01,South,Furniture,50740.0,118582.0,-67842.0,155,34083.0,58987.0,Offline,564
2024-06-02,West,Grocery,111611.0,137994.0,-26383.0,434,13063.0,33963.0,Offline,438
2024-06-03,South,Furniture,141028.0,44771.0,96257.0,323,46560.0,4273.0,Online,423
2024-06-04,West,Clothing,71641.0,54335.0,17306.0,193,49426.0,16330.0,Offline,233
2024-06-05,East,Clothing,68811.0,54949.0,13862.0,161,34190.0,22494.0,Hybrid,945
2024-06-06,South,Clothing,188232.0,97558.0,90674.0,210,46197.0,4212.0,Offline,123
2024-06-07,East,Grocery,187385.0,148312.0,39073.0,137,29676.0,2080.0,Hybrid,874
2024-06-08,South,Furniture,68232.0,104272.0,-36040.0,296,15425.0,33675.0,Online,960
2024-06-09,East,Furniture,20417.0,4716.0,15701.0,320,21751.0,23007.0,Offline,612
2024-06-10,East,Electronics,160801.0,149646.0,11155.0,262,,,Hybrid,214
2024-06-11,South,Electronics,117492.0,73916.0,43576.0,498,20608.0,1639.0,Offline,922
2024-06-12,South,Furniture,35099.0,52906.0,-17807.0,275,11479.0,64593.0,Offline,839
2024-06-13,South,Furniture,166033.0,2463.0,163570.0,197,3222.0,4736.0,Offline,647
2024-06-14,North,Furniture,148674.0,76694.0,71980.0,395,5855.0,17473.0,Offline,968
2024-06-15,West,Grocery,123474.0,70694.0,52780.0,239,46569.0,35019.0,Online,830
2024-06-16,North,Furniture,14256.0,22008.0,-7752.0,280,29299.0,37820.0,Hybrid,730
2024-06-17,North,Electronics,39681.0,72474.0,-32793.0,268,35818.0,58589.0,Offline,600
2024-06-18,East,Grocery,96328.0,40185.0,56143.0,308,33205.0,66807.0,Hybrid,792
2024-06-19,South,Furniture,48361.0,89924.0,-41563.0,424,44409.0,19414.0,Online,40
2024-06-20,West,Electronics,39540.0,36980.0,2560.0,207,23570.0,25220.0,Hybrid,752
2024-06-21,East,Grocery,162608.0,24504.0,138104.0,332,11784.0,61531.0,Hybrid,332
2024-06-22,North,Furniture,89700.0,56970.0,32730.0,65,22237.0,43425.0,Online,943
2024-06-23,South,Furniture,199115.0,18766.0,180349.0,328,23741.0,10387.0,Offline,648
2024-06-24,East,Furniture,83532.0,118944.0,-35412.0,212,27914.0,28584.0,Hybrid,182
2024-06-25,South,Grocery,192647.0,95922.0,96725.0,280,21395.0,45783.0,Hybrid,265
2024-06-26,East,Electronics,132626.0,144767.0,-12141.0,118,27271.0,40809.0,Offline,771
2024-06-27,South,Electronics,138943.0,147631.0,-8688.0,125,1884.0,55327.0,Offline,694
2024-06-28,North,Clothing,51002.0,122494.0,-71492.0,101,23189.0,11857.0,Hybrid,533
2024-06-29,West,Furniture,54812.0,10802.0,44010.0,147,27975.0,43261.0,Online,863
2024-06-30,North,Clothing,158698.0,36159.0,122539.0,431,8752.0,17995.0,Offline,432
2024-07-01,West,Clothing,,13516.0,182535.0,312,31344.0,,Offline,943
2024-07-02,South,Electronics,113946.0,52492.0,61454.0,66,30651.0,19240.0,Online,984
2024-07-03,East,Grocery,,31086.0,40582.0,59,40506.0,47111.0,Hybrid,196
2024-07-04,North,Grocery,104003.0,115758.0,-11755.0,80,23865.0,35866.0,Offline,724
2024-07-05,West,Electronics,47998.0,32480.0,15518.0,408,6526.0,13211.0,Hybrid,509
2024-07-06,North,Grocery,199886.0,130023.0,,411,33267.0,59985.0,Hybrid,447
2024-07-07,West,Clothing,109601.0,112195.0,-2594.0,91,29023.0,34268.0,Hybrid,528
2024-07-08,North,Furniture,181679.0,40737.0,140942.0,381,10982.0,4646.0,Online,202
2024-07-09,West,Electronics,12812.0,11265.0,1547.0,114,47069.0,56371.0,Hybrid,875
2024-07-10,West,Furniture,66844.0,116165.0,-49321.0,97,49388.0,,Hybrid,730
